fid,OBJECTID,DAMAGE_AREA_ID,CREATED_DATE,MODIFIED_DATE,FEATURE_USER_ID,OBSERVATION_USER_ID,REGION_ID,LABEL,HOST_CODE,HOST,HOST_GROUP_CODE,HOST_GROUP,DCA_CODE,DCA_COMMON_NAME,DAMAGE_TYPE_CODE,DAMAGE_TYPE,PERCENT_AFFECTED_CODE,PERCENT_AFFECTED,PERCENT_MIN,PERCENT_MAX,PERCENT_MID,NOTES,OBSERVATION_COUNT,COLLECTION_MODE,SNAPGRID_ROW,SNAPGRID_COLUMN,AREA_TYPE,ACRES,STATUS,SURVEY_YEAR,LEGACY_SEVERITY_CODE,LEGACY_SEVERITY,LEGACY_PATTERN_CODE,LEGACY_PATTERN,LEGACY_TPA,LEGACY_NO_TREES,LEGACY_FOREST_TYPE_CODE,LEGACY_FOREST_TYPE,GRP,OBSERVATION_ID,IDS_DATA_SOURCE,DATA_SOURCE_NAME,US_AREA,SHAPE_Length,SHAPE_Area,X_clim_dat97count,X_clim_dat97sum,X_clim_dat97mean,X_clim_dat97min,X_clim_dat97max,X_clim_dat06mean,X_clim_dat07mean,X_clim_dat08mean,X_clim_dat09mean,X_clim_dat10mean,X_clim_dat11mean,X_clim_dat12mean,X_clim_dat13mean,X_clim_dat14mean,X_clim_dat15mean,X_clim_dat98mean,X_clim_dat16mean,X_clim_dat17mean,X_clim_dat18mean,X_clim_dat19mean,X_clim_dat20mean,X_clim_dat21mean,X_clim_dat22mean,X_clim_dat23mean,X_clim_dat34mean,X_clim_dat99mean,X_clim_dat00mean,X_clim_dat01mean,X_clim_dat02mean,X_clim_dat03mean,X_clim_dat04mean,X_clim_dat05mean,
6150,151934,20072047826,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,92.2,1,2007,-1,No Data,-1,No data,0.27,25,9000,MIXED CONIFERS,3,1423418,87,IDS LEGACY FEATURES,CONUS,2902.562953,373523.7269,0.022884458,16.00561955,699.4100342,699.4100342,699.4100342,584.2190552,612.7610474,634.9730225,629.1370239,744.4990234,800.1420288,470.298584,758.9920654,847.4070435,659.2710571,597.8950195,625.6010132,739.0530396,566.5400391,666.4850464,534.1018677,597.6189575,576.1693115,631.7800293,557.2276001,581.7660522,644.0060425,507.809021,473.256012,670.7320557,677.6860352,652.8970337,
6151,152019,19972002560,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,5-500,SINGLE,,,,POLYGON,9.7,1,1997,-1,No Data,-1,No data,1.45,14,9000,MIXED CONIFERS,1,21928,87,IDS LEGACY FEATURES,CONUS,754.5076677,39047.68733,0.002398426,1.202693065,501.4510193,501.4510193,501.4510193,384.7400208,399.0480042,372.5670166,521.7480469,476.2470093,508.2390137,308.0693054,606.0060425,538.5020142,561.276001,433.9300232,423.4300232,534.2460327,391.0240173,467.7280273,372.2609863,411.2671814,370.4454956,498.2990112,362.6781006,457.7450256,378.6870117,365.8740234,334.9090271,441.3480225,557.7220459,409.1300049,
6152,152062,20082001463,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,8.2,1,2008,-1,No Data,-1,No data,1.22,10,9000,MIXED CONIFERS,1,1553804,87,IDS LEGACY FEATURES,CONUS,684.855095,33069.14741,0.002013016,1.508421463,749.3340454,749.3340454,749.3340454,616.6990356,586.552002,549.4490356,651.5300293,655.7780151,704.0360107,531.4978638,918.8170166,692.0530396,789.6020508,672.9960327,592.0490112,765.7920532,511.8460388,685.5480347,485.5758972,627.1439819,618.9855957,620.2180176,548.5100708,760.8610229,583.5100098,562.7310181,456.7660217,659.4280396,761.802063,614.1020508,
6153,152075,20072039243,,,,,2,,108,lodgepole pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.4,1,2007,-1,No Data,-1,No data,0.71,1,9000,MIXED CONIFERS,1,1414640,87,IDS LEGACY FEATURES,CONUS,302.3245998,5668.107665,0.000344219,0.223785122,650.125061,650.125061,650.125061,517.2980347,523.4510498,476.6350098,559.5410156,520.3740234,579.3240356,454.499176,812.6970215,567.4430542,722.7650146,593.0310059,481.1500244,614.5350342,396.7680054,564.1880493,416.4230042,517.5637817,574.5001831,605.40802,505.6174927,664.717041,459.3200073,501.4930115,355.5500183,579.3210449,717.7090454,509.6250305,
6154,152101,20092009059,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,77.7,1,2009,-1,No Data,-1,No data,5,389,9000,MIXED CONIFERS,1,1745506,87,IDS LEGACY FEATURES,CONUS,2547.631675,314592.6217,0.019304441,9.037098534,468.1357328,451.1150208,582.2109985,388.0187298,401.397068,361.9188509,497.6067381,490.8032356,524.4230678,324.5265139,587.9731,560.46653,572.9092429,422.4042039,420.3347595,559.9145447,402.6978071,466.9473852,368.8834761,427.4719081,366.2328833,444.7228568,364.2133802,427.7265131,382.6007416,345.239326,336.728023,455.9940153,506.4087885,394.161073,
6155,152145,20042015835,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2004,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,939576,87,IDS LEGACY FEATURES,CONUS,314.2224281,7841.09247,0.000480802,0.334807872,696.3530273,696.3530273,696.3530273,439.0450134,482.9740295,449.4370117,633.9060059,514.0630493,566.5160522,326.2897034,720.9450073,597.3540039,654.94104,521.572998,461.2290344,551.4180298,424.5190125,523.2810059,366.0740051,491.7124023,444.591095,657.572998,445.4292908,617.9400024,433.6610107,422.4150085,360.1160278,526.1830444,649.4820557,465.5900269,
6156,152231,20082027900,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.9,1,2008,-1,No Data,-1,No data,22.21,20,9000,MIXED CONIFERS,1,1581954,87,IDS LEGACY FEATURES,CONUS,219.7288893,3831.87702,0.000234794,0.150849784,642.4780273,642.4780273,642.4780273,474.4330139,500.3020325,499.9790344,661.8870239,573.1300049,642.6990356,371.7398987,728.1390381,670.7810059,680.1720581,526.8450317,499.1690369,605.927002,467.1950073,582.4360352,408.8110046,555.5280762,486.4814758,650.1149902,444.7533875,619.7320557,493.3570251,435.855011,367.9200134,541.1020508,665.8620605,504.1080322,
6157,152301,20092002210,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,242.1,1,2009,-1,No Data,-1,No data,5,1211,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1738048,87,IDS LEGACY FEATURES,CONUS,6013.034599,980424.5199,0.060159462,58.69650791,975.6820664,929.4730225,1018.581055,808.0645948,825.4499962,949.0697957,878.5678148,1025.903716,1080.242269,630.3865615,952.4411808,1190.650241,832.1227643,831.4862586,853.2574757,947.7158743,742.7175044,877.2409984,724.253116,861.4149434,874.1449549,882.0316993,834.656645,844.9069641,929.8535919,700.9189445,639.8333503,921.4276965,857.8616578,916.7608529,
6158,152350,20042015869,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2004,-1,No Data,-1,No data,1.05,2,9000,MIXED CONIFERS,1,939610,87,IDS LEGACY FEATURES,CONUS,314.3663598,7848.58198,0.0004811,0.335015242,696.3530273,696.3530273,696.3530273,439.0450134,482.9740295,449.4370117,633.9060059,514.0630493,566.5160522,326.2897034,720.9450073,597.3540039,654.94104,521.572998,461.2290344,551.4180298,424.5190125,523.2810059,366.0740051,491.7124023,444.591095,657.572998,445.4292908,617.9400024,433.6610107,422.4150085,360.1160278,526.1830444,649.4820557,465.5900269,
6159,152351,20032000072,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2003,-1,No Data,-1,No data,1.05,2,9000,MIXED CONIFERS,1,745386,87,IDS LEGACY FEATURES,CONUS,314.3196078,7847.217179,0.000483403,0.26983047,558.1900024,558.1900024,558.1900024,415.4040222,466.1100159,461.5900269,555.8240356,546.3670044,556.6790161,357.2476807,645.5150146,632.2650146,635.1850586,479.1700134,489.1330261,580.5150146,454.2550354,540.467041,445.1309814,498.3618774,456.3654785,594.6209717,409.5424805,490.9040222,411.1030273,393.4760132,350.2990112,526.6110229,563.9630127,441.0150146,
6160,152355,20092002375,,,,,2,,108,lodgepole pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,11.8,1,2009,-1,No Data,-1,No data,2.12,25,9000,MIXED CONIFERS,1,1738214,87,IDS LEGACY FEATURES,CONUS,1007.628261,47700.03926,0.002896881,1.816505493,627.0556878,623.6380005,650.125061,518.4211108,508.7096289,473.2658962,558.7060642,512.0625576,562.8138904,465.1830226,796.1084523,568.8895872,708.4896119,597.468768,493.3860854,610.8961158,392.3969922,561.5206317,400.1188903,501.7043006,556.7514139,576.3567422,479.3667275,670.5372129,475.4481781,498.85067,367.0668474,563.3976552,685.04617,483.8660895,
6161,152365,20052019616,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1108064,87,IDS LEGACY FEATURES,CONUS,314.7283559,7869.97173,0.00047823,0.298242257,623.6380005,623.6380005,623.6380005,496.5280151,501.6470337,452.2610168,546.9620361,512.1600342,562.28302,442.3405762,800.8240356,555.2630005,709.7080078,574.8310547,472.9300232,595.31604,394.9200134,552.9070435,404.1669922,504.6618958,555.4196777,591.9949951,490.3067932,655.1930542,454.3130188,486.3000183,346.3530273,553.6150513,678.085022,479.4750366,
6162,152407,20002006949,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,Scattered,SINGLE,,,,POLYGON,837.4,1,2000,-1,No Data,-1,No data,0.06,50,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,258596,87,IDS LEGACY FEATURES,CONUS,7163.831238,3391349.09,0.043001374,41.09880255,955.7555681,909.4200439,1126.595093,799.8191185,716.1533185,728.2156964,836.0875062,857.8384441,948.6617865,693.5722463,1015.90331,987.2698171,936.3688022,826.8960642,834.4812777,1041.492248,727.1806537,902.9825809,687.4594331,984.9656126,903.2854318,905.7331207,830.7571058,974.0319687,799.1294395,698.8204834,589.3986319,856.3210997,921.451852,871.5468866,
6163,152434,20072047975,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,18.8,1,2007,-1,No Data,-1,No data,1.33,25,9000,MIXED CONIFERS,2,1423587,87,IDS LEGACY FEATURES,CONUS,1080.303414,76092.60145,0.004683397,4.03536038,861.6310425,861.6310425,861.6310425,743.3380127,802.7540283,800.882019,862.4950562,911.9060669,926.9320679,550.598999,850.8080444,1016.766052,779.4350586,757.4170532,794.217041,911.8490601,638.7140503,812.1690674,637.0748901,795.3441772,751.5167847,784.1439819,725.8547974,756.0310059,773.9480591,623.3440552,569.5400391,840.1850586,802.750061,827.7740479,
6164,152468,20002005506,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2000,-1,No Data,-1,No data,1.05,2,9000,MIXED CONIFERS,1,257128,87,IDS LEGACY FEATURES,CONUS,313.0188206,7703.676201,0.000472651,0.30384376,642.8500366,642.8500366,642.8500366,402.8760071,403.4450073,410.4940186,570.4860229,467.6570129,539.4810181,301.3364868,617.7400513,535.2340088,594.8070068,477.4500122,388.5290222,520.8730469,392.8410034,483.8850098,335.0018921,434.6525879,411.5618896,585.9199829,383.4920959,597.927002,361.803009,384.7200317,331.5240173,485.315033,569.144043,451.178009,
6165,152499,20052019036,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1107483,87,IDS LEGACY FEATURES,CONUS,314.7281549,7870.059161,0.000482284,0.306663864,635.8570557,635.8570557,635.8570557,442.8050232,472.8060303,462.6410217,638.4440308,532.2860107,597.4820557,341.4927979,706.3220215,609.7130127,656.5820313,519.6540527,475.1610107,564.9650269,435.7930298,537.2369995,381.8959045,515.262207,447.3132935,642.5139771,431.5935059,605.4520264,451.2340088,425.2730103,348.3610229,520.4020386,651.0540161,476.1570129,
6166,152582,20062013468,,,,,2,,202,Douglas-fir,,,11049,Douglas-fir engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2006,-1,No Data,-1,No data,1.05,2,9000,MIXED CONIFERS,1,1253658,87,IDS LEGACY FEATURES,CONUS,314.6012323,7853.191203,0.000483008,0.249471797,516.4960327,516.4960327,516.4960327,363.5690308,399.8720093,371.78302,517.3990479,469.184021,483.9770203,312.8321838,609.5380249,525.2880249,550.2680054,437.0010071,411.6970215,513.092041,382.0080261,476.6960144,378.6178894,397.1434937,360.3047791,506.6300049,346.867981,459.5490112,366.07901,369.9790039,333.3900146,472.2280273,545.0940552,395.4620056,
6167,152732,20082027335,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,71.3,1,2008,-1,No Data,-1,No data,1.4,101,9000,MIXED CONIFERS,3,1581330,87,IDS LEGACY FEATURES,CONUS,2121.833288,288842.0013,0.017519124,15.33165224,875.1380615,875.1380615,875.1380615,734.9960327,753.4460449,712.6560059,723.1670532,745.0010376,781.19104,561.8427734,933.6020508,861.2200317,843.3610229,791.6570435,765.2210083,878.9700317,593.1830444,758.9360352,597.43396,659.3059082,681.0905762,703.1229858,641.8062134,906.3620605,732.1730347,694.6860352,537.5460205,832.9620361,860.3830566,786.9780273,
6168,152740,20082026854,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,105.4,1,2008,-1,No Data,-1,No data,10,1054,9000,MIXED CONIFERS,1,1580772,87,IDS LEGACY FEATURES,CONUS,2764.068487,426712.452,0.026124772,23.11039176,884.6160278,884.6160278,884.6160278,745.0970459,717.8000488,793.2890625,750.5530396,880.40802,981.1390381,561.2417603,865.4920654,1039.368042,739.1160278,760.5830078,740.8210449,871.6920166,697.8950195,792.6750488,648.2608643,811.9046631,750.796875,777.0469971,744.4574585,774.9820557,810.9480591,619.7080078,565.5140381,839.7360229,807.4370117,785.3340454,
6169,152741,20082027813,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.9,1,2008,-1,No Data,-1,No data,11.1,10,9000,MIXED CONIFERS,1,1581863,87,IDS LEGACY FEATURES,CONUS,219.7258091,3831.773333,0.00023494,0.116971588,497.8790283,497.8790283,497.8790283,468.980011,460.5180359,447.6390076,575.9390259,584.7510376,610.6810303,363.0802002,680.1700439,635.6600342,646.1210327,433.3770142,519.1620483,661.9420166,472.5910339,567.9970093,438.474884,492.351593,440.3863831,535.6489868,434.1897888,462.9470215,454.5840149,405.5120239,369.0810242,511.138031,602.2980347,476.1070251,
6170,152757,20082026759,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,27.8,1,2008,-1,No Data,-1,No data,7.19,200,9000,MIXED CONIFERS,1,1580663,87,IDS LEGACY FEATURES,CONUS,1344.651791,112656.856,0.006904782,4.442012386,643.3240356,643.3240356,643.3240356,528.5030518,573.6970215,577.5270386,620.6590576,699.2470093,751.5290527,442.9124756,725.6690063,795.2940674,654.9350586,549.4609985,599.4400024,703.8550415,532.3000488,617.3130493,511.9918823,499.0993958,468.8856812,546.7280273,471.7045898,549.2130127,597.0740356,484.2680359,449.0900269,613.7680054,641.0990601,587.6330566,
6171,152824,20082027239,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,18.4,1,2008,-1,No Data,-1,No data,5.42,100,9000,MIXED CONIFERS,1,1581197,87,IDS LEGACY FEATURES,CONUS,1051.582404,74704.38642,0.004540778,4.449045288,979.7980347,979.7980347,979.7980347,784.9100342,712.2920532,722.3670044,799.5130615,798.7620239,924.960022,681.7251587,1001.079041,918.1290283,943.1890259,842.2040405,783.1290283,958.4620361,708.1420288,835.3250122,646.3168945,833.7949829,835.8896484,798.8850098,763.2431641,976.6300659,761.1460571,753.335022,601.6110229,803.4950562,934.644043,861.5890503,
6172,152829,20082027342,,,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,25.2,1,2008,-1,No Data,-1,No data,0.99,25,9000,MIXED CONIFERS,1,1581338,87,IDS LEGACY FEATURES,CONUS,1261.96973,101917.0524,0.006180527,5.408814102,875.1380615,875.1380615,875.1380615,734.9960327,753.4460449,712.6560059,723.1670532,745.0010376,781.19104,561.8427734,933.6020508,861.2200317,843.3610229,791.6570435,765.2210083,878.9700317,593.1830444,758.9360352,597.43396,659.3059082,681.0905762,703.1229858,641.8062134,906.3620605,732.1730347,694.6860352,537.5460205,832.9620361,860.3830566,786.9780273,
6173,152835,20112005491,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,206.01,1,2011,-1,No Data,-1,No data,25,5148,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2251690,87,IDS LEGACY FEATURES,CONUS,4656.890491,833703.7037,0.051185259,54.47828701,1064.335469,900.6970215,1083.089111,873.6330199,890.2466653,1038.206916,925.4615491,1110.48643,1166.331956,677.3256479,998.4190211,1305.438888,872.3458037,900.7316664,920.3267518,989.7988895,770.694454,919.0064572,764.2053489,907.6136685,949.5276733,918.6360866,909.6586465,904.9537576,1009.62071,752.3400206,692.0389469,976.5421972,918.0198068,1003.960449,
6174,152846,20112005326,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,283.43,1,2011,-1,No Data,-1,No data,5,1416,9000,MIXED CONIFERS,1,2251524,87,IDS LEGACY FEATURES,CONUS,4210.807028,1147021.791,0.070158151,38.08963249,542.9110107,542.9110107,542.9110107,409.0740051,440.1130066,367.1290283,495.835022,444.684021,470.2430115,303.2995911,665.5680542,503.1150208,560.5380249,479.4780273,352.4670105,529.4949951,339.428009,467.4150085,335.0669861,472.2802734,449.056488,570.184021,375.8726807,540.776001,407.8480225,365.5920105,320.7130127,422.5170288,607.1160278,390.40802,
6175,152903,20062014174,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2006,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1254365,87,IDS LEGACY FEATURES,CONUS,314.5851225,7851.609596,0.00047943,0.302565502,631.0939933,614.7640381,632.8520508,435.2549127,479.371032,399.7765793,527.9237484,488.4187807,521.6282274,348.9522972,698.4594316,521.0681343,731.9754525,538.7973161,350.0762106,567.9585989,390.3365337,564.0406813,341.7986505,513.5184337,520.3676995,601.4914899,383.7684296,653.0455131,442.421375,422.87018,360.6160302,517.753758,631.7979357,465.8896505,
6176,152905,20082026787,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1347.3,1,2008,-1,No Data,-1,No data,10,13473,9000,MIXED CONIFERS,1,1580695,87,IDS LEGACY FEATURES,CONUS,14722.5762,5455880.82,0.334621465,229.0557699,684.5220464,661.184021,1018.581055,564.4807751,613.199714,630.1102071,649.9132598,743.3061872,791.54749,464.292327,749.3760778,851.7367294,667.962518,589.9294511,623.2481582,717.9599723,549.7549785,664.9762717,538.4560227,592.722379,584.7072362,640.1645432,562.1248266,584.6788553,643.1871209,511.1449607,470.2928871,662.0157447,643.7063784,644.7037778,
6177,152990,20002008096,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2000,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,259766,87,IDS LEGACY FEATURES,CONUS,314.3556322,7848.3494,0.000476155,0.403119011,846.6130371,846.6130371,846.6130371,678.3330078,712.1260376,697.5080566,706.7240601,704.9100342,806.6890259,564.1027832,924.9860229,846.9210205,817.9520264,731.4470215,689.769043,798.3040161,588.0340576,738.0960083,577.1218872,636.5061035,695.6392822,657.5579834,623.7637939,894.3910522,691.7800293,676.9860229,506.9380188,761.0430298,785.5400391,754.0900269,
6178,153008,20002005154,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,4.9,1,2000,-1,No Data,-1,No data,1.02,5,9000,MIXED CONIFERS,1,256770,87,IDS LEGACY FEATURES,CONUS,502.3645257,20005.68402,0.001230304,0.699465844,568.5310059,568.5310059,568.5310059,437.2470093,462.8060303,453.2940063,580.3640137,575.7210083,626.4910278,393.8773804,700.9580078,678.5530396,658.9920044,503.2510376,534.5830078,630.2470093,473.7800293,568.3010254,472.4299927,509.0490723,485.224884,608.1599731,438.957489,509.5520325,452.8500366,413.4030151,379.1470032,538.2460327,591.7230225,491.3590088,
6179,153010,20032000426,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,5,1,2003,-1,No Data,-1,No data,1,5,9000,MIXED CONIFERS,1,745740,87,IDS LEGACY FEATURES,CONUS,503.0025034,20110.13088,1.02329E-05,0.006276054,613.3230591,613.3230591,613.3230591,341.6940308,450.4860229,377.5660095,525.6490479,493.7390137,464.0810242,300.5500793,583.1750488,490.855011,575.06604,485.1360168,327.9840088,461.335022,380.2770081,426.6510315,316.6159973,422.4709778,366.8883972,580.2600098,384.8296814,599.8800049,348.1260071,386.6790161,315.4710083,465.3390198,580.03302,425.2160339,
6180,153031,19992007313,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,46143,SINGLE,,,,POLYGON,1.9,1,1999,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,173820,87,IDS LEGACY FEATURES,CONUS,315.1007899,7872.298331,0.00047952,0.360537643,751.8720093,751.8720093,751.8720093,597.3730469,585.5930176,531.2050171,648.4250488,657.2390137,704.4210205,520.1121826,906.7460327,682.9220581,764.3220215,669.9980469,566.1000366,782.6370239,494.9950256,646.8660278,474.7428894,675.013855,637.4492798,659.2639771,568.5668945,773.8290405,591.2630005,543.6920166,454.184021,678.0690308,742.6600342,606.3570557,
6181,153110,20082015612,,,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,9.8,1,2008,-1,No Data,-1,No data,0.25,3,9000,MIXED CONIFERS,1,1569411,87,IDS LEGACY FEATURES,CONUS,722.4368726,39851.87757,0.002445968,1.766700448,722.2910156,722.2910156,722.2910156,609.8110352,631.3590088,678.4280396,689.743042,779.5040283,836.2800293,489.8335876,787.5150146,878.8830566,705.5020142,627.6420288,650.8540039,763.0270386,578.0630493,694.1680298,573.3328857,635.7271729,625.5246582,691.8270264,589.9362793,633.0830078,681.4000244,541.3380127,495.5200195,708.118042,705.56604,679.2210083,
6182,153120,20062014293,,,,,2,,108,lodgepole pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.1,1,2006,-1,No Data,-1,No data,1.1,10,9000,MIXED CONIFERS,1,1254484,87,IDS LEGACY FEATURES,CONUS,786.1219648,36975.60082,0.002254906,1.385998514,614.6591093,614.4920044,637.3830566,459.5865107,491.7278773,415.203348,508.4409826,511.8207155,543.8660397,373.4086005,726.979527,512.7922201,674.1552638,555.7186351,387.2520792,597.3846507,395.3924023,527.6362176,354.3667195,530.4336314,519.8937864,553.9571116,407.9413941,639.3672386,438.2385603,423.9756571,363.7406447,512.1088658,638.7591046,444.5138619,
6183,153131,20092005609,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.8,1,2009,-1,No Data,-1,No data,31.25,25,9000,MIXED CONIFERS,1,1741858,87,IDS LEGACY FEATURES,CONUS,256.983207,3143.585174,0.00019315,0.100683531,521.2700195,521.2700195,521.2700195,361.4700317,371.5720215,357.1760254,492.5410156,432.7930298,451.7640076,294.1756897,557.9630127,478.4960327,536.4550171,431.1680298,366.8680115,477.355011,351.5960083,426.7760315,323.4768982,400.394104,350.7056885,493.8789978,318.4331055,474.4820251,337.8040161,349.2210083,303.2000122,411.6820068,556.1690063,383.7340088,
6184,153142,20062014427,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,826.6,1,2006,-1,No Data,-1,No data,10,8266,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1254618,87,IDS LEGACY FEATURES,CONUS,7024.401758,3347539.223,0.20366855,222.2922113,1091.441024,1046.579102,1152.213013,909.7964698,803.0748715,856.877819,925.8945502,954.7304653,1084.170604,788.3411986,1111.32162,1148.451803,1060.119981,945.6478244,1005.436365,1172.816436,909.9950849,1065.115933,820.1284042,1143.077849,1043.532034,1056.258277,1029.160142,1106.885649,907.7829867,835.1571843,689.6249931,965.5023449,1023.033944,1069.260746,
